Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,GEO_Accession (exp),source_name,tissue,chip_antibody,Library Name,sex,cell_type,cell_line,Individual,isolate,AGE,Cohort,common_name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),genotype,Experimental_Factor:_immunoprecipitate (exp),Developmental_stage,Organism_part,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,disease,Scientific_Name,sample_type,Experimental_Factor:_compound (exp),lab,donor_id,organism,metastatic_site,dev_stage,health_state,treatment,BIOMATERIAL_PROVIDER,BioSampleModel,disease_stage,Source,Experimental_Factor:_dose (exp),disease_state,hbv_genotype,antibody,external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Sample_name,Submitter_Id,ChIP,AssemblyName,Broker_name,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,provider/strain,geo_loc_name,Library,Passages,chip_antibody_vendor,Experimental_Factor:_organism (exp),INSDC_center_alias,replicate,genotype/variation,ENA_first_public,ENA_last_update,lot,agent,genotype/antibody,Sample_id,strain,cell_description,infection,controlid,datatype_description,datatype,treatment_description,vendor,tissue_type,read_name_barcode_proc_directive (run),antibody_antibodydescription,antibody_targetdescription,antibody_vendorid,antibody_vendorname,labexpid,Protocol_description,protocol,cell_lineage,cell_sex,replicate_description,bio_material,Development_stage,cell_karyotype,developmental_stage/tissue,tranduced_with,treated_with,Experimental_Factor:_genotype (exp),cell_organism,cell,chip_target,Experimental_Factor:_sex (exp),replication,target,Experimental_Factor:_cell_line (exp),chip-antibody,clinical_history,Experimental_Factor:_cell_type (exp),geographic_location_(country_and/or_sea),softwareversion,specimen_with_known_storage_state,treatment/condition,tumor_stage,tumour_stage,type,Experimental_Factor:_OrganismPart (exp),lab_description,actual_read_length (run),affectedstatus,Experimental_Factor:_KNOCK_DOWN (exp),tag,antibodies,catalog_number,chip_antibody_catalog,chip_antibody_provider,Experimental_Factor:_developmental_stage (exp)
ERR11182210,ChIP-Seq,152,352833800,PRJEB61099,SAMEA112857504,150338127,"Genomics Core Facility, Queen Mary University of London",public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",ERX10615385,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_2,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_2_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182211,ChIP-Seq,152,352670096,PRJEB61099,SAMEA112857505,141002017,"Genomics Core Facility, Queen Mary University of London",public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:51:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182212,ChIP-Seq,152,97696936,PRJEB61099,SAMEA112857505,36753591,"Genomics Core Facility, Queen Mary University of London",public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182213,ChIP-Seq,152,85217584,PRJEB61099,SAMEA112857505,38049681,"Genomics Core Facility, Queen Mary University of London",public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182214,ChIP-Seq,152,85499848,PRJEB61099,SAMEA112857505,37216877,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182215,ChIP-Seq,152,85217584,PRJEB61099,SAMEA112857505,38049681,"Genomics Core Facility, Queen Mary University of London",public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182216,ChIP-Seq,152,85237648,PRJEB61099,SAMEA112857505,37723653,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182217,ChIP-Seq,152,100055824,PRJEB61099,SAMEA112857505,37723467,"Genomics Core Facility, Queen Mary University of London",public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182218,ChIP-Seq,152,85217584,PRJEB61099,SAMEA112857505,38049681,"Genomics Core Facility, Queen Mary University of London",public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182219,ChIP-Seq,152,348275776,PRJEB61099,SAMEA112857505,139780952,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182220,ChIP-Seq,152,85237648,PRJEB61099,SAMEA112857505,37723653,"Genomics Core Facility, Queen Mary University of London",public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182221,ChIP-Seq,152,85499848,PRJEB61099,SAMEA112857505,37216877,"Genomics Core Facility, Queen Mary University of London",public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182222,ChIP-Seq,152,319327832,PRJEB61099,SAMEA112857505,131567623,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182223,ChIP-Seq,152,85516568,PRJEB61099,SAMEA112857505,37532437,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182224,ChIP-Seq,152,333512016,PRJEB61099,SAMEA112857505,138530388,"Genomics Core Facility, Queen Mary University of London",public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182225,ChIP-Seq,152,85516568,PRJEB61099,SAMEA112857505,37532437,"Genomics Core Facility, Queen Mary University of London",public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182226,ChIP-Seq,152,85499848,PRJEB61099,SAMEA112857505,37216877,"Genomics Core Facility, Queen Mary University of London",public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182227,ChIP-Seq,152,94578808,PRJEB61099,SAMEA112857505,36559374,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182228,ChIP-Seq,152,85237648,PRJEB61099,SAMEA112857505,37723653,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182229,ChIP-Seq,152,95934192,PRJEB61099,SAMEA112857505,37186997,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182230,ChIP-Seq,152,85516568,PRJEB61099,SAMEA112857505,37532437,"Genomics Core Facility, Queen Mary University of London",public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",ERX10615386,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_RARB_3,ERP146195,2023-07-31T12:50:00Z,1,,,,,Veh_RARB_3_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26264678,ChIP-Seq,300,24913155600,PRJNA1023494,SAMN37657776,17948207335,"DIVISION OF CLINICAL GENOME RESEARCH, THE UNIVERSITY OF TOKYO",public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX21974214,DNBSEQ-G400,PAIRED,ChIP,GENOMIC,Homo sapiens,DNBSEQ,2024-03-31T00:00:00Z,GSM7818659,SRP464292,2023-10-03T10:49:00Z,1,,Liver,Liver,"FOXA1(Merck\\, 17-10267)",GSM7818659,,Hepatocellular carcinoma,HuH-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26264679,ChIP-Seq,300,22876529400,PRJNA1023494,SAMN37657777,16704726289,"DIVISION OF CLINICAL GENOME RESEARCH, THE UNIVERSITY OF TOKYO",public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX21974213,DNBSEQ-G400,PAIRED,ChIP,GENOMIC,Homo sapiens,DNBSEQ,2024-03-31T00:00:00Z,GSM7818658,SRP464292,2023-10-03T10:56:00Z,1,,Liver,Liver,"CEBPA(Thermo Fisher Scientific\\, PA5-77911)",GSM7818658,,Hepatocellular carcinoma,HuH-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26264680,ChIP-Seq,300,21388365900,PRJNA1023494,SAMN37657778,15591470284,"DIVISION OF CLINICAL GENOME RESEARCH, THE UNIVERSITY OF TOKYO",public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21974212,DNBSEQ-G400,PAIRED,ChIP,GENOMIC,Homo sapiens,DNBSEQ,2024-03-31T00:00:00Z,GSM7818657,SRP464292,2023-10-03T10:57:00Z,1,,Liver,Liver,None,GSM7818657,,Hepatocellular carcinoma,HuH-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,uncalculated,uncalculated,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182070,ChIP-Seq,152,88653696,PRJEB61099,SAMEA112857497,38220943,"Genomics Core Facility, Queen Mary University of London",public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",ERX10615378,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-20T00:00:00Z,E-MTAB-12792:AG_RARB_4,ERP146195,2023-07-31T20:02:00Z,1,,,,,AG_RARB_4_p,male,,SUIT2-007,,not applicable,,,human,2023-05-18,2023-05-18,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,CD 2314,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9049745,ChIP-Seq,300,6934953000,PRJNA542691,SAMN11636280,2729110240,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5826162,Illumina NovaSeq 6000,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2020-01-02T00:00:00Z,GSM3764526,SRP198290,2019-05-13T14:51:00Z,1,GSM3764526,HepG2 cells,,HAT1 (Abcam ab194296),,,hepatocellular carcinoma,HepG2 cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9049746,ChIP-Seq,300,6935264400,PRJNA542691,SAMN11636279,2761951996,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5826163,Illumina NovaSeq 6000,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2020-01-02T00:00:00Z,GSM3764527,SRP198290,2019-05-13T14:49:00Z,1,GSM3764527,HepG2 cells,,Histone H3K122 succinylation (PTMBIO PTM-413),,,hepatocellular carcinoma,HepG2 cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9049747,ChIP-Seq,300,7823846100,PRJNA542691,SAMN11636278,3046725251,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5826164,Illumina NovaSeq 6000,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2020-01-02T00:00:00Z,GSM3764528,SRP198290,2019-05-13T14:51:00Z,1,GSM3764528,HepG2 cells,,none,,,hepatocellular carcinoma,HepG2 cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
