0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SRX356746,hg38,TFs and others,STAG1,Blood,Lymphoblastoid cell line,Tissue=blood|Lineage=mesoderm|Description=parental cell type to lymphoblastoid cell lines,"35040766,98.7,42.1,42249",GSM1234178: GM2588 SA1 1; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=2588,antibody=SA1,replicate=1,,
SRX356747,hg38,TFs and others,STAG1,Blood,Lymphoblastoid cell line,Tissue=blood|Lineage=mesoderm|Description=parental cell type to lymphoblastoid cell lines,"33660922,99.0,43.5,45986",GSM1234179: GM2588 SA1 2; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=2588,antibody=SA1,replicate=2,,
SRX356748,hg38,TFs and others,CTCF,Blood,Lymphoblastoid cell line,Tissue=blood|Lineage=mesoderm|Description=parental cell type to lymphoblastoid cell lines,"25386435,99.4,3.4,53925",GSM1234180: GM2610 CTCF 1; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=2610,antibody=CTCF,replicate=1,,
SRX356749,hg38,TFs and others,CTCF,Blood,Lymphoblastoid cell line,Tissue=blood|Lineage=mesoderm|Description=parental cell type to lymphoblastoid cell lines,"29733308,99.4,9.9,58520",GSM1234181: GM2610 CTCF 2.2; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=2610,antibody=CTCF,replicate=2.2,,
SRX356750,hg38,TFs and others,CTCF,Blood,Lymphoblastoid cell line,Tissue=blood|Lineage=mesoderm|Description=parental cell type to lymphoblastoid cell lines,"39211170,97.1,34.8,42126",GSM1234182: GM2610 CTCF 2; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=2610,antibody=CTCF,replicate=2,,
SRX356764,hg38,TFs and others,STAG1,Blood,Lymphoblastoid cell line,Tissue=blood|Lineage=mesoderm|Description=parental cell type to lymphoblastoid cell lines,"24285371,98.9,22.9,45403",GSM1234196: GM2610 SA1 1; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=2610,antibody=SA1,replicate=1,,
SRX356765,hg38,TFs and others,STAG1,Blood,Lymphoblastoid cell line,Tissue=blood|Lineage=mesoderm|Description=parental cell type to lymphoblastoid cell lines,"28293163,98.0,37.6,44064",GSM1234197: GM2610 SA1 2; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=2610,antibody=SA1,replicate=2,,
SRX356766,hg38,TFs and others,CTCF,Blood,Lymphoblastoid cell line,Tissue=blood|Lineage=mesoderm|Description=parental cell type to lymphoblastoid cell lines,"25979262,99.4,6.3,56296",GSM1234198: GM2630 CTCF 1; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=2630,antibody=CTCF,replicate=1,,
SRX356767,hg38,TFs and others,CTCF,Blood,Lymphoblastoid cell line,Tissue=blood|Lineage=mesoderm|Description=parental cell type to lymphoblastoid cell lines,"29582496,99.3,17.8,57740",GSM1234199: GM2630 CTCF 2.2; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=2630,antibody=CTCF,replicate=2.2,,
SRX356768,hg38,TFs and others,CTCF,Blood,Lymphoblastoid cell line,Tissue=blood|Lineage=mesoderm|Description=parental cell type to lymphoblastoid cell lines,"37529719,96.8,34.8,43382",GSM1234200: GM2630 CTCF 2; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=2630,antibody=CTCF,replicate=2,,
SRX356782,hg38,TFs and others,STAG1,Blood,Lymphoblastoid cell line,Tissue=blood|Lineage=mesoderm|Description=parental cell type to lymphoblastoid cell lines,"25457507,99.1,36.5,43885",GSM1234214: GM2630 SA1 1; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=2630,antibody=SA1,replicate=1,,
SRX356783,hg38,TFs and others,STAG1,Blood,Lymphoblastoid cell line,Tissue=blood|Lineage=mesoderm|Description=parental cell type to lymphoblastoid cell lines,"39045039,99.0,44.6,49379",GSM1234215: GM2630 SA1 2; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=2630,antibody=SA1,replicate=2,,
SRX356784,hg38,TFs and others,CTCF,Blood,MS1,,"24383467,99.4,5.9,51112",GSM1234216: SNYDER CTCF 1; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=MS1,antibody=CTCF,replicate=1,,
SRX356785,hg38,TFs and others,CTCF,Blood,MS1,,"33501931,99.4,13.2,56763",GSM1234217: SNYDER CTCF 2.2.2; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=MS1,antibody=CTCF,replicate=2.2.2,,
SRX356786,hg38,TFs and others,CTCF,Blood,MS1,,"48001622,99.5,15.0,63317",GSM1234218: SNYDER CTCF 2.2; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=MS1,antibody=CTCF,replicate=2.2,,
SRX356787,hg38,TFs and others,CTCF,Blood,MS1,,"31385627,97.5,22.1,40565",GSM1234219: SNYDER CTCF 2; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=MS1,antibody=CTCF,replicate=2,,
SRX356805,hg38,TFs and others,STAG1,Blood,MS1,,"36809604,99.0,36.6,48167",GSM1234237: SNYDER SA1 1; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=MS1,antibody=SA1,replicate=1,,
SRX356806,hg38,TFs and others,STAG1,Blood,MS1,,"29993738,99.1,62.4,33135",GSM1234238: SNYDER SA1 2; Homo sapiens; ChIP-Seq,source_name=Lymphoblastoid Cell Lines,cell line=MS1,antibody=SA1,replicate=2,SRX357292,hg38
SRX3581475,hg38,TFs and others,CHD7,Pluripotent stem cell,iPSC derived neural cells,,"61722829,99.1,7.1,1776",GSM2902412: AF22 CHD7 CST D3F5; Homo sapiens; ChIP-Seq,source_name=hiPSC-derived lt-NES,tissue=hiPSC-derived lt-NES,genotype/variation=wild type,"chip-antibody=CHD7 (CST, #6505, clone D3F5)",,
SRX3581477,hg38,TFs and others,CHD7,Pluripotent stem cell,iPSC derived neural cells,,"59182507,99.2,6.7,1426",GSM2902414: AF22 CHD7 Bethyl 223A; Homo sapiens; ChIP-Seq,source_name=hiPSC-derived lt-NES,tissue=hiPSC-derived lt-NES,genotype/variation=wild type,"chip-antibody=CHD7 (Bethyl, A301-223A)",,
SRX3581479,hg38,TFs and others,Epitope tags,Pluripotent stem cell,iPSC derived neural cells,,"62911323,98.9,15.0,7948",GSM2902416: F10 HA (CHD7); Homo sapiens; ChIP-Seq,source_name=hiPSC-derived lt-NES,tissue=hiPSC-derived lt-NES,genotype/variation=HA-tag knockin cell,"chip-antibody=HA (Roche, clone 3F10)",,
SRX3581481,hg38,TFs and others,Epitope tags,Pluripotent stem cell,iPSC derived neural cells,,"71289407,98.9,18.5,7465",GSM2902418: CB1 HA (CHD7); Homo sapiens; ChIP-Seq,source_name=hiPSC-derived lt-NES,tissue=hiPSC-derived lt-NES,genotype/variation=HA-tag knockin cell,"chip-antibody=HA (Roche, clone 3F10)",,
SRX3581483,hg38,TFs and others,Epitope tags,Pluripotent stem cell,iPSC derived neural cells,,"49684276,98.3,44.3,1158",GSM2902420: AF22 HA (non-HA knockin cells) rep1; Homo sapiens; ChIP-Seq,source_name=hiPSC-derived lt-NES,tissue=hiPSC-derived lt-NES,genotype/variation=wild type,"chip-antibody=HA (Roche, clone 3F10)",,
SRX3581484,hg38,TFs and others,Epitope tags,Pluripotent stem cell,iPSC derived neural cells,,"55043493,98.9,24.9,1303",GSM2902421: AF22 HA (non-HA knockin cells) rep2; Homo sapiens; ChIP-Seq,source_name=hiPSC-derived lt-NES,tissue=hiPSC-derived lt-NES,genotype/variation=wild type,"chip-antibody=HA (Roche, clone 3F10)",,
SRX3581502,hg38,TFs and others,EP300,Pluripotent stem cell,iPSC derived neural cells,,"30051074,86.0,57.5,4894",GSM2902439: AF22 p300; Homo sapiens; ChIP-Seq,source_name=hiPSC-derived lt-NES,tissue=hiPSC-derived lt-NES,genotype/variation=wild type,"chip-antibody=P300 (Santa Cruz, sc-48343)",,
SRX3581504,hg38,TFs and others,CHD7,Pluripotent stem cell,iPS cells,,"39985011,98.5,45.5,20355",GSM2902441: iPSC CHD7 CST rep1; Homo sapiens; ChIP-Seq,source_name=hiPSC,tissue=hiPSC,genotype/variation=wild type,"chip-antibody=CHD7 (CST, #6505, clone D3F5)",,
SRX3581507,hg38,TFs and others,CHD7,Pluripotent stem cell,iPS cells,,"51962695,99.0,66.9,43970",GSM2902443: iPSC CHD7 CST rep2; Homo sapiens; ChIP-Seq,source_name=hiPSC,tissue=hiPSC,genotype/variation=wild type,"chip-antibody=CHD7 (CST, #6505, clone D3F5)",,
SRX3581509,hg38,TFs and others,CHD7,Pluripotent stem cell,iPSC derived neural cells,,"29854691,98.6,35.4,11267",GSM2902445: NE CHD7 CST rep1; Homo sapiens; ChIP-Seq,source_name=hiPSC-derived lt-NES,tissue=hiPSC-derived lt-NES,genotype/variation=wild type,"chip-antibody=CHD7 (CST, #6505, clone D3F5)",,
SRX3581511,hg38,TFs and others,CHD7,Pluripotent stem cell,iPSC derived neural cells,,"53678085,98.8,67.5,27207",GSM2902447: NE CHD7 CST rep2; Homo sapiens; ChIP-Seq,source_name=hiPSC-derived lt-NES,tissue=hiPSC-derived lt-NES,genotype/variation=wild type,"chip-antibody=CHD7 (CST, #6505, clone D3F5)",,
SRX3581513,hg38,TFs and others,CHD7,Pluripotent stem cell,iPSC derived neural crests,,"31561272,98.5,58.3,3590",GSM2902449: NCC CHD7 CST rep1; Homo sapiens; ChIP-Seq,source_name=hiPSC-derived neural crest cell,tissue=hiPSC-derived neural crest cell,genotype/variation=wild type,"chip-antibody=CHD7 (CST, #6505, clone D3F5)",,
SRX3581515,hg38,TFs and others,CHD7,Pluripotent stem cell,iPSC derived neural crests,,"31833539,97.5,53.0,8336",GSM2902451: NCC CHD7 CST rep2; Homo sapiens; ChIP-Seq,source_name=hiPSC-derived neural crest cell,tissue=hiPSC-derived neural crest cell,genotype/variation=wild type,"chip-antibody=CHD7 (CST, #6505, clone D3F5)",,
SRX3583179,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"38524135,98.7,3.8,7775",GSM2913221: ChIPseq TIME0 ER1; Homo sapiens; ChIP-Seq,source_name=MCF7L parental,cell types=immortalized breast epithelial cell line,chip antibody=ERα,agent=untreated,,
SRX3583180,hg38,TFs and others,CTCF,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"71649426,96.3,14.6,62812",GSM2913222: ChIPseq TIME0 CTCF; Homo sapiens; ChIP-Seq,source_name=MCF7L parental,cell types=immortalized breast epithelial cell line,chip antibody=CTCF,agent=untreated,,
SRX3583224,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"71688716,98.0,7.8,2814",GSM2913265: ChIPseq TAMR ER1; Homo sapiens; ChIP-Seq,source_name=MCF7L Tamoxifen Resistant,cell types=immortalized breast epithelial cell line,chip antibody=ERα,,,
SRX3583225,hg38,TFs and others,CTCF,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"64088133,97.8,7.6,32671",GSM2913266: ChIPseq TAMR CTCF; Homo sapiens; ChIP-Seq,source_name=MCF7L Tamoxifen Resistant,cell types=immortalized breast epithelial cell line,chip antibody=CTCF,,,
SRX3583255,hg38,TFs and others,HIF1A,Breast,MDA-MB-231,"Primary Tissue=Breast|Site of Extraction=Effusion, Pleural|Tissue Diagnosis=Adenocarcinoma","37321224,98.5,7.3,1500",GSM2913935: HIF-1a ChIPseq 1; Homo sapiens; ChIP-Seq,source_name=MDA-MB-231 cells,cell line=MDA-MB-231 cells,"chip antibody=HIF-1alpha (Bethyl Laboratories, Cat.# A300-286A)",treatment=1% O2,,
SRX3583256,hg38,TFs and others,HIF1A,Breast,MDA-MB-231,"Primary Tissue=Breast|Site of Extraction=Effusion, Pleural|Tissue Diagnosis=Adenocarcinoma","38064732,98.8,6.2,1235",GSM2913936: HIF-1a ChIPseq 2; Homo sapiens; ChIP-Seq,source_name=MDA-MB-231 cells,cell line=MDA-MB-231 cells,"chip antibody=HIF-1alpha (Bethyl Laboratories, Cat.# A300-286A)",treatment=1% O2,,
SRX3583257,hg38,TFs and others,ZMYND8,Breast,MDA-MB-231,"Primary Tissue=Breast|Site of Extraction=Effusion, Pleural|Tissue Diagnosis=Adenocarcinoma","56188765,97.8,7.9,7973",GSM2913937: ZMYND8 ChIPseq 1; Homo sapiens; ChIP-Seq,source_name=MDA-MB-231 cells,cell line=MDA-MB-231 cells,"chip antibody=ZMYND8 (Bethyl Laboratories, Cat.#A302-089A)",treatment=1% O2,,
SRX3583258,hg38,TFs and others,ZMYND8,Breast,MDA-MB-231,"Primary Tissue=Breast|Site of Extraction=Effusion, Pleural|Tissue Diagnosis=Adenocarcinoma","30804006,98.9,5.9,2875",GSM2913938: ZMYND8 ChIPseq 2; Homo sapiens; ChIP-Seq,source_name=MDA-MB-231 cells,cell line=MDA-MB-231 cells,"chip antibody=ZMYND8 (Bethyl Laboratories, Cat.#A302-089A)",treatment=1% O2,,
SRX3584192,hg38,TFs and others,AR,Gonad,Epididymis,"MeSH Description=The convoluted cordlike structure attached to the posterior of the TESTIS. Epididymis consists of the head (caput), the body (corpus), and the tail (cauda). A network of ducts leaving the testis joins into a common epididymal tubule proper which provides the transport, storage, and maturation of SPERMATOZOA.","23085946,92.5,4.6,585",GSM2929023: AR VC rep1; Homo sapiens; ChIP-Seq,source_name=Epididymis,cell type=Primary human epididymis cells,chip antibody=AR (Santa Cruz Biotechnology sc-815x),,,
SRX3584193,hg38,TFs and others,AR,Gonad,Epididymis,"MeSH Description=The convoluted cordlike structure attached to the posterior of the TESTIS. Epididymis consists of the head (caput), the body (corpus), and the tail (cauda). A network of ducts leaving the testis joins into a common epididymal tubule proper which provides the transport, storage, and maturation of SPERMATOZOA.","24242366,97.0,5.4,11028",GSM2929024: AR R1881 rep1; Homo sapiens; ChIP-Seq,source_name=Epididymis,cell type=Primary human epididymis cells,chip antibody=AR (Santa Cruz Biotechnology sc-815x),,,
SRX3584194,hg38,TFs and others,AR,Gonad,Epididymis,"MeSH Description=The convoluted cordlike structure attached to the posterior of the TESTIS. Epididymis consists of the head (caput), the body (corpus), and the tail (cauda). A network of ducts leaving the testis joins into a common epididymal tubule proper which provides the transport, storage, and maturation of SPERMATOZOA.","9651117,26.4,7.4,78",GSM2929025: AR VC rep2; Homo sapiens; ChIP-Seq,source_name=Epididymis,cell type=Primary human epididymis cells,chip antibody=AR (Santa Cruz Biotechnology sc-815x),,,
SRX3584195,hg38,TFs and others,AR,Gonad,Epididymis,"MeSH Description=The convoluted cordlike structure attached to the posterior of the TESTIS. Epididymis consists of the head (caput), the body (corpus), and the tail (cauda). A network of ducts leaving the testis joins into a common epididymal tubule proper which provides the transport, storage, and maturation of SPERMATOZOA.","18721277,81.8,4.8,2201",GSM2929026: AR R1881 rep2; Homo sapiens; ChIP-Seq,source_name=Epididymis,cell type=Primary human epididymis cells,chip antibody=AR (Santa Cruz Biotechnology sc-815x),,,
SRX3584196,hg38,TFs and others,RUNX1,Gonad,Epididymis,"MeSH Description=The convoluted cordlike structure attached to the posterior of the TESTIS. Epididymis consists of the head (caput), the body (corpus), and the tail (cauda). A network of ducts leaving the testis joins into a common epididymal tubule proper which provides the transport, storage, and maturation of SPERMATOZOA.","31414008,95.1,9.1,14773",GSM2929027: RUNX1 VC rep1; Homo sapiens; ChIP-Seq,source_name=Epididymis,cell type=Primary human epididymis cells,chip antibody=RUNX1 (Abcam ab23980),,,
SRX3584197,hg38,TFs and others,RUNX1,Gonad,Epididymis,"MeSH Description=The convoluted cordlike structure attached to the posterior of the TESTIS. Epididymis consists of the head (caput), the body (corpus), and the tail (cauda). A network of ducts leaving the testis joins into a common epididymal tubule proper which provides the transport, storage, and maturation of SPERMATOZOA.","27138199,90.0,17.8,4955",GSM2929028: RUNX1 R1881 rep1; Homo sapiens; ChIP-Seq,source_name=Epididymis,cell type=Primary human epididymis cells,chip antibody=RUNX1 (Abcam ab23980),,,
SRX3584198,hg38,TFs and others,RUNX1,Gonad,Epididymis,"MeSH Description=The convoluted cordlike structure attached to the posterior of the TESTIS. Epididymis consists of the head (caput), the body (corpus), and the tail (cauda). A network of ducts leaving the testis joins into a common epididymal tubule proper which provides the transport, storage, and maturation of SPERMATOZOA.","22303082,80.7,19.9,967",GSM2929029: RUNX1 VC rep2; Homo sapiens; ChIP-Seq,source_name=Epididymis,cell type=Primary human epididymis cells,chip antibody=RUNX1 (Abcam ab23980),,,
SRX3584199,hg38,TFs and others,RUNX1,Gonad,Epididymis,"MeSH Description=The convoluted cordlike structure attached to the posterior of the TESTIS. Epididymis consists of the head (caput), the body (corpus), and the tail (cauda). A network of ducts leaving the testis joins into a common epididymal tubule proper which provides the transport, storage, and maturation of SPERMATOZOA.","48466508,86.4,21.8,1622",GSM2929030: RUNX1 R1881 rep2; Homo sapiens; ChIP-Seq,source_name=Epididymis,cell type=Primary human epididymis cells,chip antibody=RUNX1 (Abcam ab23980),,,
SRX3584200,hg38,TFs and others,CEBPB,Gonad,Epididymis,"MeSH Description=The convoluted cordlike structure attached to the posterior of the TESTIS. Epididymis consists of the head (caput), the body (corpus), and the tail (cauda). A network of ducts leaving the testis joins into a common epididymal tubule proper which provides the transport, storage, and maturation of SPERMATOZOA.","48148100,78.4,17.7,59866",GSM2929031: CEBPB VC rep1; Homo sapiens; ChIP-Seq,source_name=Epididymis,cell type=Primary human epididymis cells,chip antibody=CEBPB (Santa Cruz Biotechnology sc-150x),,,
SRX3584201,hg38,TFs and others,CEBPB,Gonad,Epididymis,"MeSH Description=The convoluted cordlike structure attached to the posterior of the TESTIS. Epididymis consists of the head (caput), the body (corpus), and the tail (cauda). A network of ducts leaving the testis joins into a common epididymal tubule proper which provides the transport, storage, and maturation of SPERMATOZOA.","33978348,68.5,16.9,61703",GSM2929032: CEBPB R1881 rep1; Homo sapiens; ChIP-Seq,source_name=Epididymis,cell type=Primary human epididymis cells,chip antibody=CEBPB (Santa Cruz Biotechnology sc-150x),,,
SRX3584202,hg38,TFs and others,CEBPB,Gonad,Epididymis,"MeSH Description=The convoluted cordlike structure attached to the posterior of the TESTIS. Epididymis consists of the head (caput), the body (corpus), and the tail (cauda). A network of ducts leaving the testis joins into a common epididymal tubule proper which provides the transport, storage, and maturation of SPERMATOZOA.","24265619,97.2,11.1,59611",GSM2929033: CEBPB VC rep2; Homo sapiens; ChIP-Seq,source_name=Epididymis,cell type=Primary human epididymis cells,chip antibody=CEBPB (Santa Cruz Biotechnology sc-150x),,,
SRX3584203,hg38,TFs and others,CEBPB,Gonad,Epididymis,"MeSH Description=The convoluted cordlike structure attached to the posterior of the TESTIS. Epididymis consists of the head (caput), the body (corpus), and the tail (cauda). A network of ducts leaving the testis joins into a common epididymal tubule proper which provides the transport, storage, and maturation of SPERMATOZOA.","18710238,90.7,12.0,30923",GSM2929034: CEBPB R1881 rep2; Homo sapiens; ChIP-Seq,source_name=Epididymis,cell type=Primary human epididymis cells,chip antibody=CEBPB (Santa Cruz Biotechnology sc-150x),,SRX3584286,hg38
SRX3591428,hg38,TFs and others,BRD4,Blood,B-CLL cells,,"28474204,97.6,13.7,14308",GSM2942513: BRD4 ChIPseq 1a; Homo sapiens; ChIP-Seq,source_name=B-Chronic Lymphocytic Leukemia (CLL) cels,cell type=Primary B-CLL cells,protocol=baseline,chip-antibody=BRD4 (Active Motif #A301-985A1),,
SRX3591429,hg38,TFs and others,BRD4,Blood,B-CLL cells,,"39180845,93.6,59.7,10476",GSM2942514: BRD4 ChIPseq 1b; Homo sapiens; ChIP-Seq,source_name=B-Chronic Lymphocytic Leukemia (CLL) cels,cell type=Primary B-CLL cells,protocol=4 hours stimulation with 3.2uM of CpG oligonucleotide,chip-antibody=BRD4 (Active Motif #A301-985A1),,
SRX3591430,hg38,TFs and others,BRD4,Blood,B-CLL cells,,"33301669,97.5,30.9,3244",GSM2942515: BRD4 ChIPseq 1c; Homo sapiens; ChIP-Seq,source_name=B-Chronic Lymphocytic Leukemia (CLL) cels,cell type=Primary B-CLL cells,protocol=4 hours stimulation with 3.2uM of CpG oligonucleotide + 1 uM of BET inhibitor (PLX51107),chip-antibody=BRD4 (Active Motif #A301-985A1),,
SRX3591431,hg38,TFs and others,BRD4,Blood,B-CLL cells,,"37301883,97.1,34.8,16513",GSM2942516: BRD4 ChIPseq 2a; Homo sapiens; ChIP-Seq,source_name=B-Chronic Lymphocytic Leukemia (CLL) cels,cell type=Primary B-CLL cells,protocol=baseline,chip-antibody=BRD4 (Active Motif #A301-985A1),,
SRX3591432,hg38,TFs and others,BRD4,Blood,B-CLL cells,,"28525049,97.2,17.6,13135",GSM2942517: BRD4 ChIPseq 2b; Homo sapiens; ChIP-Seq,source_name=B-Chronic Lymphocytic Leukemia (CLL) cels,cell type=Primary B-CLL cells,protocol=4 hours stimulation with 3.2uM of CpG oligonucleotide,chip-antibody=BRD4 (Active Motif #A301-985A1),,
SRX3591433,hg38,TFs and others,BRD4,Blood,B-CLL cells,,"30995666,95.5,62.7,7732",GSM2942518: BRD4 ChIPseq 2c; Homo sapiens; ChIP-Seq,source_name=B-Chronic Lymphocytic Leukemia (CLL) cels,cell type=Primary B-CLL cells,protocol=4 hours stimulation with 3.2uM of CpG oligonucleotide + 1 uM of BET inhibitor (PLX51107),chip-antibody=BRD4 (Active Motif #A301-985A1),,
SRX3591434,hg38,TFs and others,BRD4,Blood,B-CLL cells,,"36717827,96.5,16.4,16997",GSM2942519: BRD4 ChIPseq 3a; Homo sapiens; ChIP-Seq,source_name=B-Chronic Lymphocytic Leukemia (CLL) cels,cell type=Primary B-CLL cells,protocol=baseline,chip-antibody=BRD4 (Active Motif #A301-985A1),,
SRX3591435,hg38,TFs and others,BRD4,Blood,B-CLL cells,,"34583829,95.9,25.2,16623",GSM2942520: BRD4 ChIPseq 3b; Homo sapiens; ChIP-Seq,source_name=B-Chronic Lymphocytic Leukemia (CLL) cels,cell type=Primary B-CLL cells,protocol=4 hours stimulation with 3.2uM of CpG oligonucleotide,chip-antibody=BRD4 (Active Motif #A301-985A1),,
SRX3591436,hg38,TFs and others,BRD4,Blood,B-CLL cells,,"35119012,95.4,20.7,7036",GSM2942521: BRD4 ChIPseq 3c; Homo sapiens; ChIP-Seq,source_name=B-Chronic Lymphocytic Leukemia (CLL) cels,cell type=Primary B-CLL cells,protocol=4 hours stimulation with 3.2uM of CpG oligonucleotide + 1 uM of BET inhibitor (PLX51107),chip-antibody=BRD4 (Active Motif #A301-985A1),,
SRX3591437,hg38,TFs and others,BRD4,Blood,B-CLL cells,,"32407223,96.1,29.6,15484",GSM2942522: BRD4 ChIPseq 4a; Homo sapiens; ChIP-Seq,source_name=B-Chronic Lymphocytic Leukemia (CLL) cels,cell type=Primary B-CLL cells,protocol=baseline,chip-antibody=BRD4 (Active Motif #A301-985A1),,
SRX3591438,hg38,TFs and others,BRD4,Blood,B-CLL cells,,"38157907,96.5,22.0,16144",GSM2942523: BRD4 ChIPseq 4b; Homo sapiens; ChIP-Seq,source_name=B-Chronic Lymphocytic Leukemia (CLL) cels,cell type=Primary B-CLL cells,protocol=4 hours stimulation with 3.2uM of CpG oligonucleotide,chip-antibody=BRD4 (Active Motif #A301-985A1),,
SRX3591439,hg38,TFs and others,BRD4,Blood,B-CLL cells,,"29884635,95.9,19.7,4522",GSM2942524: BRD4 ChIPseq 4c; Homo sapiens; ChIP-Seq,source_name=B-Chronic Lymphocytic Leukemia (CLL) cels,cell type=Primary B-CLL cells,protocol=4 hours stimulation with 3.2uM of CpG oligonucleotide + 1 uM of BET inhibitor (PLX51107),chip-antibody=BRD4 (Active Motif #A301-985A1),,
SRX3591825,hg38,TFs and others,MEF2C,Blood,MOLM-13,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Acute Myelogenous,"30254290,92.1,17.3,58245",GSM2944368: MEF2C MOLM13; Homo sapiens; ChIP-Seq,source_name=actue myeloid luekemia,cell line=MOLM-13 cell,treatment=none,"chip antibody=MEF2C (Cell Signaling Technologies, 5030S)",,
SRX359404,hg38,TFs and others,EP300,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"27698963,93.8,9.9,11003",GSM1239069: p300 ChIP-Seq for HSP70K71E n1; Homo sapiens; ChIP-Seq,source_name=HEK293,cell line=Human Kidney Embryonic Cell line HEK293,genotype/variation=HSP70K71E-EGFP,"chip antibody=anti-p300 [affinity purified p300 from our lab (ref, Byun et al, Nature Comm. 3, 633, 2012)]",,
SRX359405,hg38,TFs and others,EP300,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"32723130,93.1,12.2,12583",GSM1239070: p300 ChIP-Seq for HSP70K71E n2; Homo sapiens; ChIP-Seq,source_name=HEK293,cell line=Human Kidney Embryonic Cell line HEK293,genotype/variation=HSP70K71E-EGFP,"chip antibody=anti-p300 [affinity purified p300 from our lab (ref, Byun et al, Nature Comm. 3, 633, 2012)]",,
SRX359406,hg38,TFs and others,EP300,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"26382630,92.1,18.4,2747",GSM1239071: p300 ChIP-Seq for control n1; Homo sapiens; ChIP-Seq,source_name=HEK293,cell line=Human Kidney Embryonic Cell line HEK293,genotype/variation=pCI1-EGFP,"chip antibody=anti-p300 [affinity purified p300 from our lab (ref, Byun et al, Nature Comm. 3, 633, 2012)]",,
SRX359407,hg38,TFs and others,EP300,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"32483119,92.5,15.0,1745",GSM1239072: p300 ChIP-Seq for control n2; Homo sapiens; ChIP-Seq,source_name=HEK293,cell line=Human Kidney Embryonic Cell line HEK293,genotype/variation=pCI1-EGFP,"chip antibody=anti-p300 [affinity purified p300 from our lab (ref, Byun et al, Nature Comm. 3, 633, 2012)]",,
SRX359408,hg38,TFs and others,CREBBP,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"28333242,93.6,11.3,17036",GSM1239073: CBP ChIP-Seq for HSP70K71E n1; Homo sapiens; ChIP-Seq,source_name=HEK293,cell line=Human Kidney Embryonic Cell line HEK293,genotype/variation=HSP70K71E-EGFP,"chip antibody=anti-CBP [CBP/anti-KAT3A-chip grade, cat no. ab2832 ABCAM]",,
SRX359409,hg38,TFs and others,CREBBP,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"27523106,93.5,12.4,22635",GSM1239074: CBP ChIP-Seq for HSP70K71E n2; Homo sapiens; ChIP-Seq,source_name=HEK293,cell line=Human Kidney Embryonic Cell line HEK293,genotype/variation=HSP70K71E-EGFP,"chip antibody=anti-CBP [CBP/anti-KAT3A-chip grade, cat no. ab2832 ABCAM]",,
SRX359410,hg38,TFs and others,CREBBP,Kidney,293,Primary Tissue=Kidney|Tissue Diagnosis=Normal,"24462169,93.9,11.3,4532",GSM1239075: CBP ChIP-Seq for control n1; Homo sapiens; ChIP-Seq,source_name=HEK293,cell line=Human Kidney Embryonic Cell line HEK293,genotype/variation=pCI1-EGFP,"chip antibody=anti-CBP [CBP/anti-KAT3A-chip grade, cat no. ab2832 ABCAM]",,
