0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SRX5251394,mm10,TFs and others,Smad3,Pluripotent stem cell,Embryoid Bodies,MeSH Description=Spontaneous aggregations of human embryonic stem cells that occur in vitro after culturing in a medium that lacks LEUKEMIC INHIBITORY FACTOR. The embryoid bodies can further differentiate into cells that represent different lineages.,"102696932,91.1,19.1,40412",GSM3563734: EB-AC Smad3 ChIPseq; Mus musculus; ChIP-Seq,source_name=Embryoid body,cell line=E14Tg2a.IV,"chip antibody=Smad3 (Cell Signaling Technology, 9523S)",,,
SRX5251395,mm10,TFs and others,Smad4,Pluripotent stem cell,Embryoid Bodies,MeSH Description=Spontaneous aggregations of human embryonic stem cells that occur in vitro after culturing in a medium that lacks LEUKEMIC INHIBITORY FACTOR. The embryoid bodies can further differentiate into cells that represent different lineages.,"80331508,48.6,21.0,796",GSM3563735: EB-SB Smad4 ChIPseq; Mus musculus; ChIP-Seq,source_name=Embryoid body,cell line=E14Tg2a.IV,"chip antibody=Smad4 (Santa Cruz, 7966X and Abcam, 40759)",,,
SRX5251396,mm10,TFs and others,Smad4,Pluripotent stem cell,Embryoid Bodies,MeSH Description=Spontaneous aggregations of human embryonic stem cells that occur in vitro after culturing in a medium that lacks LEUKEMIC INHIBITORY FACTOR. The embryoid bodies can further differentiate into cells that represent different lineages.,"73461694,41.8,16.4,11294",GSM3563736: EB-AC Smad4 ChIPseq; Mus musculus; ChIP-Seq,source_name=Embryoid body,cell line=E14Tg2a.IV,"chip antibody=Smad4 (Santa Cruz, 7966X and Abcam, 40759)",,,
SRX5251397,mm10,TFs and others,Foxh1,Pluripotent stem cell,Embryoid Bodies,MeSH Description=Spontaneous aggregations of human embryonic stem cells that occur in vitro after culturing in a medium that lacks LEUKEMIC INHIBITORY FACTOR. The embryoid bodies can further differentiate into cells that represent different lineages.,"40244754,95.8,10.9,25926",GSM3563737: EB-SB Foxh1 ChIPseq; Mus musculus; ChIP-Seq,source_name=Embryoid body,cell line=E14Tg2a.IV,"chip antibody=Foxh1 (Abcam, 49133)",,,
SRX5251398,mm10,TFs and others,Foxh1,Pluripotent stem cell,Embryoid Bodies,MeSH Description=Spontaneous aggregations of human embryonic stem cells that occur in vitro after culturing in a medium that lacks LEUKEMIC INHIBITORY FACTOR. The embryoid bodies can further differentiate into cells that represent different lineages.,"36108858,96.7,11.4,21221",GSM3563738: EB-AC Foxh1 ChIPseq; Mus musculus; ChIP-Seq,source_name=Embryoid body,cell line=E14Tg2a.IV,"chip antibody=Foxh1 (Abcam, 49133)",SRX5252259,mm10,TFs and others
SRX5292051,mm10,TFs and others,Neurod1,Neural,AtT-20,Tissue=Pituitary|Disease=Tumor,"59624919,95.8,4.6,65365",GSM3579940: Neurod1 ChIPseq in AtT-20 cells; Mus musculus; ChIP-Seq,source_name=AtT-20,cell line=AtT-20,"chip antibody=Neurod1; Poulin et al. Mol. Cell. Biol 20, 4826-4837 (2000)",SRX5292052,mm10,TFs and others
SRX5292072,mm10,TFs and others,Ctcf,Pluripotent stem cell,ES cells,,"77522357,66.8,39.1,63293","GSM3577965: CTCF ChIP Seq Transcriptional Inhibition, DMSO; Mus musculus; ChIP-Seq",source_name=E14Tga2,genotype=embryonic stem cells,"antibody=Anti-CTCF antibody - ChIP Grade, ab70303",,,
SRX5292073,mm10,TFs and others,Ctcf,Pluripotent stem cell,ES cells,,"102396839,64.1,42.0,67622","GSM3577966: CTCF ChIP Seq Transcriptional Inhibition, 1h; Mus musculus; ChIP-Seq",source_name=E14Tga2,genotype=embryonic stem cells,"antibody=Anti-CTCF antibody - ChIP Grade, ab70303",,,
SRX5292074,mm10,TFs and others,Ctcf,Pluripotent stem cell,ES cells,,"66897789,80.7,39.3,62594","GSM3577967: CTCF ChIP Seq Transcriptional Inhibition, 4h; Mus musculus; ChIP-Seq",source_name=E14Tga2,genotype=embryonic stem cells,"antibody=Anti-CTCF antibody - ChIP Grade, ab70303",,,
SRX5292075,mm10,TFs and others,Ctcf,Pluripotent stem cell,ES cells,,"51194308,69.7,27.9,43531",GSM3577968: CTCF ChIP Seq Mock; Mus musculus; ChIP-Seq,source_name=E14Tga2,genotype=embryonic stem cells,"antibody=Anti-CTCF antibody - ChIP Grade, ab70303",,,
SRX5292076,mm10,TFs and others,Ctcf,Pluripotent stem cell,ES cells,,"96935696,65.2,32.9,47228",GSM3577969: CTCF ChIP Seq Rnase Treatment; Mus musculus; ChIP-Seq,source_name=E14Tga2,genotype=embryonic stem cells,"antibody=Anti-CTCF antibody - ChIP Grade, ab70303",,,
SRX5292078,mm10,TFs and others,Ctcf,Pluripotent stem cell,ES cells,,"96934431,85.7,23.2,62773",GSM3577971: CTCF ChIP Seq WT Rescue; Mus musculus; ChIP-Seq,source_name=E14Tga2-CTCF-GFP-Tir1-TIGER_WT_Rescue,genotype=embryonic stem cells,"antibody=Anti-CTCF antibody - ChIP Grade, ab70303",,,
SRX5292079,mm10,TFs and others,Ctcf,Pluripotent stem cell,ES cells,,"76881955,80.6,30.3,43024",GSM3577972: CTCF ChIP Seq ZF1d Rescue; Mus musculus; ChIP-Seq,source_name=E14Tga2-CTCF-GFP-Tir1-TIGER_ZF1d_Rescue,genotype=embryonic stem cells,"antibody=Anti-CTCF antibody - ChIP Grade, ab70303",,,
SRX5292080,mm10,TFs and others,Ctcf,Pluripotent stem cell,ES cells,,"81318458,83.6,23.2,53682",GSM3577973: CTCF ChIP Seq ZF10d Rescue; Mus musculus; ChIP-Seq,source_name=E14Tga2-CTCF-GFP-Tir1-TIGER_ZF10d_Rescue,genotype=embryonic stem cells,"antibody=Anti-CTCF antibody - ChIP Grade, ab70303",,,
SRX5292096,mm10,TFs and others,Epitope tags,Pluripotent stem cell,ES cells,,"80329952,97.2,15.7,2190",GSM3579943: CME503: FLAG ChIP-seq (A-1); Mus musculus; ChIP-Seq,source_name=FLAG-ZFP708 OE Embryonic Stem Cells (1),tissue=mouse embryonic stem cells,"antibody=alpha-FLAG, Sigma, F3165, 5ug",,,
SRX5292097,mm10,TFs and others,Epitope tags,Pluripotent stem cell,ES cells,,"76599482,97.3,14.6,2893",GSM3579944: CME504: FLAG ChIP-seq (A-2); Mus musculus; ChIP-Seq,source_name=FLAG-ZFP708 OE Embryonic Stem Cells (1),tissue=mouse embryonic stem cells,"antibody=alpha-FLAG, Sigma, F3165, 5ug",,,
SRX5369614,mm10,TFs and others,Epitope tags,Pluripotent stem cell,ES cells,,"69040523,96.8,23.4,4062",GSM3602108: Ezh1KOEzh2KO HA ChipSeq; Mus musculus; ChIP-Seq,source_name=mouse embrionic stem cell,cell type=embryonic stem cell,chip antibody=anti-HA home made,,,
SRX5369615,mm10,TFs and others,Epitope tags,Pluripotent stem cell,ES cells,,"46598798,96.7,22.0,712",GSM3602109: Ezh1KOEzh2KO-reshEzh1 HA ChipSeq; Mus musculus; ChIP-Seq,source_name=mouse embrionic stem cell,cell type=embryonic stem cell,chip antibody=anti-HA home made,,,
SRX5369621,mm10,TFs and others,Suz12,Pluripotent stem cell,ES cells,,"48448204,97.5,25.5,2255",GSM3602115: Ezh1KOEzh2R685C Suz12 ChipSeq; Mus musculus; ChIP-Seq,source_name=mouse embrionic stem cell,cell type=embryonic stem cell,"chip antibody=SUZ12 (D39F6, Cell Signaling #3737)",,,
SRX5374965,mm10,TFs and others,Creb1,Pancreas,Islets of Langerhans,MeSH Description=Irregular microscopic structures consisting of cords of endocrine cells that are scattered throughout the PANCREAS among the exocrine acini. Each islet is surrounded by connective tissue fibers and penetrated by a network of capillaries. There are four major cell types. The most abundant beta cells (50-80%) secrete INSULIN. Alpha cells (5-20%) secrete GLUCAGON. PP cells (10-35%) secrete PANCREATIC POLYPEPTIDE. Delta cells (~5%) secrete SOMATOSTATIN.,"19514322,65.7,11.1,6905",GSM3604407: isletCONCREB; Mus musculus; ChIP-Seq,source_name=CREB_ChIPseq,cell type=cultured mouse primary pancreatic islets,chip antibody=244 anti-CREB rabbit serum,SRX5374966,mm10,TFs and others
SRX5374967,mm10,TFs and others,Crtc2,Pancreas,Islets of Langerhans,MeSH Description=Irregular microscopic structures consisting of cords of endocrine cells that are scattered throughout the PANCREAS among the exocrine acini. Each islet is surrounded by connective tissue fibers and penetrated by a network of capillaries. There are four major cell types. The most abundant beta cells (50-80%) secrete INSULIN. Alpha cells (5-20%) secrete GLUCAGON. PP cells (10-35%) secrete PANCREATIC POLYPEPTIDE. Delta cells (~5%) secrete SOMATOSTATIN.,"20880458,80.6,10.9,524",GSM3604409: isletCONCRTC2; Mus musculus; ChIP-Seq,source_name=CRTC2_ChIPseq,cell type=cultured mouse primary pancreatic islets,chip antibody=6865 anti-CRTC2 rabbit serum,SRX5374968,mm10,TFs and others
SRX5374973,mm10,TFs and others,Creb1,Liver,Hepatocytes,MeSH Description=The main structural component of the LIVER. They are specialized EPITHELIAL CELLS that are organized into interconnected plates called lobules.,"23811634,29.7,9.9,2346",GSM3604415: hepaCONCREB; Mus musculus; ChIP-Seq,source_name=CREB_ChIPseq,cell type=cultured mouse primary hepatocytes,chip antibody=244 anti-CREB rabbit serum,SRX5374974,mm10,TFs and others
SRX5374975,mm10,TFs and others,Crtc2,Liver,Hepatocytes,MeSH Description=The main structural component of the LIVER. They are specialized EPITHELIAL CELLS that are organized into interconnected plates called lobules.,"28019992,37.7,10.1,506",GSM3604417: hepaCONCRTC2; Mus musculus; ChIP-Seq,source_name=CRTC2_ChIPseq,cell type=cultured mouse primary hepatocytes,chip antibody=6865 anti-CRTC2 rabbit serum,SRX5374976,mm10,TFs and others
SRX5388084,mm10,TFs and others,Epitope tags,Pluripotent stem cell,ES cells,,"38849960,97.9,12.5,571",GSM3611252: CME568: FLAG ChIP-seq (C); Mus musculus; ChIP-Seq,source_name=E14 Embryonic Stem Cells,tissue=mouse embryonic stem cells,"antibody=alpha-FLAG, Sigma, F3165, 5ug",,,
SRX5388086,mm10,TFs and others,Trim28,Pluripotent stem cell,ES cells,,"39431321,97.4,13.1,14700",GSM3611254: CME570: TRIM28 ChIP-seq (B); Mus musculus; ChIP-Seq,source_name=FLAG-ZFP708 OE Embryonic Stem Cells (1),tissue=mouse embryonic stem cells,"antibody=alpha-TRIM28, Abcam ab10484, 5ug",,,
SRX5388087,mm10,TFs and others,Epitope tags,Pluripotent stem cell,ES cells,,"47769479,98.0,11.3,1245",GSM3611255: CME571: FLAG ChIP-seq (B); Mus musculus; ChIP-Seq,source_name=FLAG-ZFP708 OE Embryonic Stem Cells (1),tissue=mouse embryonic stem cells,"antibody=alpha-FLAG, Sigma, F3165, 5ug",,,
SRX5388089,mm10,TFs and others,Epitope tags,Pluripotent stem cell,ES cells,,"40494127,97.8,12.9,358",GSM3611257: CME574: FLAG ChIP-seq (E); Mus musculus; ChIP-Seq,source_name=FLAG-ZFP708-KDEL OE Embryonic Stem Cells (1),tissue=mouse embryonic stem cells,"antibody=alpha-FLAG, Sigma, F3165, 5ug",,,
SRX5388092,mm10,TFs and others,Trim28,Pluripotent stem cell,ES cells,,"35731096,96.3,12.9,12010",GSM3611260: CME935: TRIM28 ChIP-seq (D); Mus musculus; ChIP-Seq,source_name=E14 Embryonic Stem Cells,tissue=mouse embryonic stem cells,"antibody=alpha-TRIM28, Abcam ab10484, 5ug",,,
SRX5388094,mm10,TFs and others,Trim28,Pluripotent stem cell,ES cells,,"31580422,96.3,12.6,5084",GSM3611262: CME937: TRIM28 ChIP-seq (F); Mus musculus; ChIP-Seq,source_name=FLAG-ZFP708-KDEL OE Embryonic Stem Cells (1),tissue=mouse embryonic stem cells,"antibody=alpha-TRIM28, Abcam ab10484, 5ug",,,
SRX5388096,mm10,TFs and others,Zfp708,Pluripotent stem cell,ES cells,,"36467146,97.4,15.3,425",GSM3611264: CME959: HA-ChIP-seq (G); Mus musculus; ChIP-Seq,source_name=HA-ZFP708 OE Embryonic Stem Cells (1),tissue=mouse embryonic stem cells,"antibody=alpha-HA, Abcm, ab9110, 5 ug",SRX5389699,mm10,ATAC-Seq
SRX540699,mm10,TFs and others,Spi1,Blood,Multipotent progenitors,,"6667296,97.4,50.9,734",GSM1384951: MPP PU.1; Mus musculus; ChIP-Seq,source_name=Multipotent progenitor (MPP),cell type=Multipotent progenitor (MPP),"chip antibody=PU.1 ( Santa Cruz, sc-352)",,,
SRX540700,mm10,TFs and others,Spi1,Blood,Common dendritic cell progenitor,,"17979964,97.8,61.5,6440",GSM1384952: CDP PU.1; Mus musculus; ChIP-Seq,source_name=Common dendritic cell progenitor (CDP),cell type=Common dendritic cell progenitor (CDP),"chip antibody=PU.1 ( Santa Cruz, sc-352)",,,
SRX540701,mm10,TFs and others,Spi1,Blood,Dendritic Cells,MeSH Description=ANTIGEN-PRESENTING CELLS of dendritic cell morphology found in the LYMPH NODES and other lymphoid tissues.,"20087924,97.4,42.5,13269",GSM1384953: cDC PU.1; Mus musculus; ChIP-Seq,source_name=Classical dendritic cell (cDC),cell type=Classical dendritic cell (cDC),"chip antibody=PU.1 ( Santa Cruz, sc-352)",,,
SRX540702,mm10,TFs and others,Spi1,Blood,Plasmacytoid dendritic cells,,"20885109,97.7,73.6,3857",GSM1384954: pDC PU.1; Mus musculus; ChIP-Seq,source_name=Plasmacytoid dendritic cell (pDC),cell type=Plasmacytoid dendritic cell (pDC),"chip antibody=PU.1 ( Santa Cruz, sc-352)",SRX540707,mm10,TFs and others
SRX546223,mm10,TFs and others,Gps2,Embryonic fibroblast,3T3-L1,Tissue=Embryo|Cell Type=Fibroblast,"23826143,33.9,42.9,680",GSM1388416: GPS2 day0; Mus musculus; ChIP-Seq,source_name=3T3-L1_GPS2,cell line=3T3-L1,chip antibody=Anti-GPS2,,,
SRX546224,mm10,TFs and others,Gps2,Embryonic fibroblast,3T3-L1,Tissue=Embryo|Cell Type=Fibroblast,"22920963,27.4,38.7,1262",GSM1388417: GPS2 day6; Mus musculus; ChIP-Seq,source_name=3T3-L1_GPS2,cell line=3T3-L1,chip antibody=Anti-GPS2,SRX546225,mm10,TFs and others
SRX5485380,mm10,TFs and others,Jun,Pluripotent stem cell,EpiSC,,"5223656,82.7,16.4,92",GSM3656536: ChIPseq-kEpi-Jun rep1; Mus musculus; ChIP-Seq,source_name=Epiblast stem cells,cell type=Epiblast stem cells,chip antibody=c-Jun,,,
SRX5485381,mm10,TFs and others,Jun,Pluripotent stem cell,EpiSC,,"10549849,79.3,25.3,672",GSM3656537: ChIPseq-kEpi-Jun rep2; Mus musculus; ChIP-Seq,source_name=Epiblast stem cells,cell type=Epiblast stem cells,chip antibody=c-Jun,,,
SRX5503046,mm10,TFs and others,Irf9,Embryonic fibroblast,MEF,Tissue=Embryonic Fibroblast|Lineage=primaryCells|Description=Mouse Embryonic Fibroblast,"21909379,94.8,28.4,1723",GSM3664998: WT MEF IRF9 90 min IFNb; Mus musculus; ChIP-Seq,source_name=mouse embryonic fibroblasts,antibodies=IRF9 clone 6F1 homemade,genotype=wildtype,,,
SRX5503047,mm10,TFs and others,Stat1,Embryonic fibroblast,MEF,Tissue=Embryonic Fibroblast|Lineage=primaryCells|Description=Mouse Embryonic Fibroblast,"23814817,95.9,25.2,306",GSM3664999: WT MEF STAT1 90 min IFNb; Mus musculus; ChIP-Seq,source_name=mouse embryonic fibroblasts,"antibodies=Stat1 (E23) Santa Cruz sc-346, RRID:AB_632435",genotype=wildtype,,,
SRX5503048,mm10,TFs and others,Stat2,Embryonic fibroblast,MEF,Tissue=Embryonic Fibroblast|Lineage=primaryCells|Description=Mouse Embryonic Fibroblast,"27033202,96.9,31.7,1029",GSM3665000: WT MEF STAT2 90 min IFNb; Mus musculus; ChIP-Seq,source_name=mouse embryonic fibroblasts,"antibodies=Stat2 (L-20) Santa Cruz sc-950, RRID:AB_2271322",genotype=wildtype,,,
SRX5503049,mm10,TFs and others,Irf9,Embryonic fibroblast,MEF,Tissue=Embryonic Fibroblast|Lineage=primaryCells|Description=Mouse Embryonic Fibroblast,"19740293,90.1,31.2,328",GSM3665001: WT MEF IRF9; Mus musculus; ChIP-Seq,source_name=mouse embryonic fibroblasts,antibodies=IRF9 clone 6F1 homemade,genotype=wildtype,,,
SRX5503050,mm10,TFs and others,Stat1,Embryonic fibroblast,MEF,Tissue=Embryonic Fibroblast|Lineage=primaryCells|Description=Mouse Embryonic Fibroblast,"30450096,94.4,27.7,345",GSM3665002: WT MEF STAT1; Mus musculus; ChIP-Seq,source_name=mouse embryonic fibroblasts,"antibodies=Stat1 (E23) Santa Cruz sc-346, RRID:AB_632435",genotype=wildtype,,,
SRX5503051,mm10,TFs and others,Stat2,Embryonic fibroblast,MEF,Tissue=Embryonic Fibroblast|Lineage=primaryCells|Description=Mouse Embryonic Fibroblast,"25850133,91.5,28.5,361",GSM3665003: WT MEF STAT2; Mus musculus; ChIP-Seq,source_name=mouse embryonic fibroblasts,"antibodies=Stat2 (L-20) Santa Cruz sc-950, RRID:AB_2271322",genotype=wildtype,SRX5506762,mm10,TFs and others
SRX5507840,mm10,TFs and others,Irf8,Blood,Spleen and lymph nodes,,"76703550,93.2,54.4,3025",GSM3666055: ChIPSeq WT FO B cells IRF8 rep1; Mus musculus; ChIP-Seq,source_name=Spleen and lymph nodes,strain=C57BL/6,"antibody=anti-IRF8 (Cell Signaling Technology, clone D20D8)",,,
SRX5507841,mm10,TFs and others,Irf8,Blood,Spleen and lymph nodes,,"66991657,86.0,52.2,9847",GSM3666056: ChIPSeq WT FO B cells IRF8 rep2; Mus musculus; ChIP-Seq,source_name=Spleen and lymph nodes,strain=C57BL/6,"antibody=anti-IRF8 (Cell Signaling Technology, clone D20D8)",,,
SRX5507842,mm10,TFs and others,Spi1,Blood,Spleen and lymph nodes,,"36329822,78.1,45.8,16576",GSM3666057: ChIPSeq WT FO B cells PU.1 rep1; Mus musculus; ChIP-Seq,source_name=Spleen and lymph nodes,strain=C57BL/6,"antibody=Anti-PU.1 (Santa Cruz, sc-390405x)",,,
SRX5507843,mm10,TFs and others,Spi1,Blood,Spleen and lymph nodes,,"32633756,82.3,37.9,8663",GSM3666058: ChIPSeq WT FO B cells PU.1 rep2; Mus musculus; ChIP-Seq,source_name=Spleen and lymph nodes,strain=C57BL/6,"antibody=Anti-PU.1 (Santa Cruz, sc-390405x)",,,
SRX5541119,mm10,TFs and others,Stat3,Embryonic fibroblast,MEF,Tissue=Embryonic Fibroblast|Lineage=primaryCells|Description=Mouse Embryonic Fibroblast,"139415658,98.8,17.3,603",GSM3678302: iSTAT3α 0-min-OSM ChIPSeq; Mus musculus; ChIP-Seq,source_name=Murine Embryonic Fibroblasts,genotype=STAT3-/- re-expressing STAT3alpha,"chip antibody=Anti-pSTAT3 Tyr-705 rabbit monoclonal (Cell Signalling Technology #9131, USA)",,,
SRX5541120,mm10,TFs and others,Stat3,Embryonic fibroblast,MEF,Tissue=Embryonic Fibroblast|Lineage=primaryCells|Description=Mouse Embryonic Fibroblast,"34739846,98.7,27.6,1972",GSM3678303: iSTAT3α 30-min-OSM ChIPSeq; Mus musculus; ChIP-Seq,source_name=Murine Embryonic Fibroblasts,genotype=STAT3-/- re-expressing STAT3alpha,"chip antibody=Anti-pSTAT3 Tyr-705 rabbit monoclonal (Cell Signalling Technology #9131, USA)",,,
SRX5541121,mm10,TFs and others,Stat3,Embryonic fibroblast,MEF,Tissue=Embryonic Fibroblast|Lineage=primaryCells|Description=Mouse Embryonic Fibroblast,"38712011,98.7,16.3,381",GSM3678304: iSTAT3α 180-min-OSM ChIPSeq; Mus musculus; ChIP-Seq,source_name=Murine Embryonic Fibroblasts,genotype=STAT3-/- re-expressing STAT3alpha,"chip antibody=Anti-pSTAT3 Tyr-705 rabbit monoclonal (Cell Signalling Technology #9131, USA)",,,
SRX5541123,mm10,TFs and others,Stat3,Embryonic fibroblast,MEF,Tissue=Embryonic Fibroblast|Lineage=primaryCells|Description=Mouse Embryonic Fibroblast,"44316821,98.7,8.6,135",GSM3678306: iSTAT3β 0-min-OSM ChIPSeq; Mus musculus; ChIP-Seq,source_name=Murine Embryonic Fibroblasts,genotype=STAT3-/- re-expressing STAT3beta,"chip antibody=Anti-pSTAT3 Tyr-705 rabbit monoclonal (Cell Signalling Technology #9131, USA)",,,
SRX5541124,mm10,TFs and others,Stat3,Embryonic fibroblast,MEF,Tissue=Embryonic Fibroblast|Lineage=primaryCells|Description=Mouse Embryonic Fibroblast,"42075876,98.7,8.2,1195",GSM3678307: iSTAT3β 30-min-OSM ChIPSeq; Mus musculus; ChIP-Seq,source_name=Murine Embryonic Fibroblasts,genotype=STAT3-/- re-expressing STAT3beta,"chip antibody=Anti-pSTAT3 Tyr-705 rabbit monoclonal (Cell Signalling Technology #9131, USA)",,,
SRX5541125,mm10,TFs and others,Stat3,Embryonic fibroblast,MEF,Tissue=Embryonic Fibroblast|Lineage=primaryCells|Description=Mouse Embryonic Fibroblast,"44400261,98.7,16.4,432",GSM3678308: iSTAT3β 180-min-OSM ChIPSeq; Mus musculus; ChIP-Seq,source_name=Murine Embryonic Fibroblasts,genotype=STAT3-/- re-expressing STAT3beta,"chip antibody=Anti-pSTAT3 Tyr-705 rabbit monoclonal (Cell Signalling Technology #9131, USA)",,,
SRX555895,mm10,TFs and others,Dppa2,Pluripotent stem cell,ES cells,,"159948327,90.0,74.6,94955",GSM1400980: v5-Dppa2 ChIP-seq in CGR8 Embryonic Stem Cells; Mus musculus; ChIP-Seq,source_name=v5-Dppa2 ChIP-seq in CGR8 Embryonic Stem Cells,cell line=CGR8,cell type=Embryonic Stem Cell,,,
SRX5624029,mm10,TFs and others,Med1,Pluripotent stem cell,ES cells,,"36962385,96.2,27.0,4826",GSM3701993: Med1 ChIP Esrrb wt rep1; Mus musculus; ChIP-Seq,source_name=Esrrb fl/fl embryonic stem cells,chip antibody=Med1,genotype/variation=wild-type,,,
SRX5624033,mm10,TFs and others,Med1,Pluripotent stem cell,ES cells,,"36116831,95.3,28.4,1271",GSM3701997: Med1 ChIP Esrrb wt rep2; Mus musculus; ChIP-Seq,source_name=Esrrb fl/fl embryonic stem cells,chip antibody=Med1,genotype/variation=wild-type,,,
SRX5624035,mm10,TFs and others,Med1,Pluripotent stem cell,ES cells,,"40988558,96.7,18.6,453",GSM3701999: Med1 ChIP Esrrb KO rep1; Mus musculus; ChIP-Seq,source_name=Esrrb -/- embryonic stem cells,chip antibody=Med1,genotype/variation=Esrrb knock-out,,,
SRX5624039,mm10,TFs and others,Med1,Pluripotent stem cell,ES cells,,"37636433,95.3,19.0,473",GSM3702003: Med1 ChIP Esrrb KO rep2; Mus musculus; ChIP-Seq,source_name=Esrrb -/- embryonic stem cells,chip antibody=Med1,genotype/variation=Esrrb knock-out,SRX5625516,mm10,Histone
SRX5667625,mm10,TFs and others,Ttf1,Lung,Lung tissue,,"57286499,97.8,17.3,18208",GSM3717553: P10 Abcam133737-NKX2-1 ChIP-seq; Mus musculus; ChIP-Seq,source_name=Lung tissue,chip antibody=Abcam #133737 lot#GR154535-1,genotype=Wildtype,,,
SRX5667626,mm10,TFs and others,Ttf1,Lung,Lung tissue,,"54532862,97.7,19.6,29955",GSM3717554: P10 Millipore07-601-NKX2-1 ChIP-seq; Mus musculus; ChIP-Seq,source_name=Lung tissue,chip antibody=Millipore #07-601 lot#2887266,genotype=Wildtype,,,
SRX5667627,mm10,TFs and others,Ttf1,Lung,Lung tissue,,"56961331,97.9,17.0,18472",GSM3717555: P10 Abcam76013-NKX2-1 ChIP-seq; Mus musculus; ChIP-Seq,source_name=Lung tissue,chip antibody=Abcam#76013 lot#GR297063-2,genotype=Wildtype,,,
SRX5667628,mm10,TFs and others,Ttf1,Lung,Lung tissue,,"54269195,97.9,16.0,29676",GSM3717556: P10 Abcam133638-NKX2-1 ChIP-seq; Mus musculus; ChIP-Seq,source_name=Lung tissue,chip antibody=Abcam #133638 lot#GR98031-12,genotype=Wildtype,,,
SRX5782039,mm10,TFs and others,Brd4,Blood,Leukemia stem cell lines,,"40011757,87.9,34.8,4531",GSM3745013: LSC RH-RAS/ Brd4; Mus musculus; ChIP-Seq,source_name=RH-RAS LSCs,cell type=RH-RAS LSCs,"chip antibody=BRD4 (Sigma, HPA015055)",SRX5782282,mm10,TFs and others
SRX5924726,mm10,TFs and others,Pparg,Blood,Natural Killer T-Cells,MeSH Description=A specific natural killer T-cell subtype that expresses an invariant T-cell receptor alpha-chain.,"20326638,94.0,17.6,122",GSM3827172: ctrl; Mus musculus; ChIP-Seq,source_name=iNKT cells,strain=C57BL/6,"chip antibody=PPAR-gamma1+2 (Abcam, ab41928)",,,
SRX5924727,mm10,TFs and others,Pparg,Blood,Natural Killer T-Cells,MeSH Description=A specific natural killer T-cell subtype that expresses an invariant T-cell receptor alpha-chain.,"19102035,95.2,19.8,134",GSM3827173: activated; Mus musculus; ChIP-Seq,source_name=iNKT cells,strain=C57BL/6,"chip antibody=PPAR-gamma1+2 (Abcam, ab41928)",,,
SRX5924728,mm10,TFs and others,Pparg,Blood,Natural Killer T-Cells,MeSH Description=A specific natural killer T-cell subtype that expresses an invariant T-cell receptor alpha-chain.,"22428719,94.9,16.8,137",GSM3827174: activated+T007; Mus musculus; ChIP-Seq,source_name=iNKT cells,strain=C57BL/6,"chip antibody=PPAR-gamma1+2 (Abcam, ab41928)",SRX5926384,mm10,Input control
SRX5951811,mm10,TFs and others,Pax6,Pancreas,Alpha TC1,,"8370371,84.6,8.1,14517",GSM3842075: Control KD-rep1-Pax6; Mus musculus; ChIP-Seq,source_name=alphaTC1 cells,antibody=Pax6,,,,
SRX5951812,mm10,TFs and others,Pax6,Pancreas,Alpha TC1,,"17932534,32.5,42.3,7629",GSM3842076: Control KD-rep2-Pax6; Mus musculus; ChIP-Seq,source_name=alphaTC1 cells,antibody=Pax6,,,,
SRX5951813,mm10,TFs and others,Pax6,Pancreas,Alpha TC1,,"11449339,88.1,5.2,9212",GSM3842077: Paupar KD-rep1-Pax6; Mus musculus; ChIP-Seq,source_name=alphaTC1 cells,antibody=Pax6,,,,
SRX5951814,mm10,TFs and others,Pax6,Pancreas,Alpha TC1,,"10661945,76.0,9.4,11726",GSM3842078: Paupar KD-rep2-Pax6; Mus musculus; ChIP-Seq,source_name=alphaTC1 cells,antibody=Pax6,,SRX5952647,mm10,Unclassified
SRX5974126,mm10,TFs and others,Cxxc1,Blood,Th17 Cells,MeSH Description=A subset of helper-effector T-lymphocytes which synthesize and secrete INTERLEUKINS IL-17; IL-17F; and IL-22. These cytokines are involved in host defenses and tissue inflammation in autoimmune diseases.,"90132193,34.4,36.4,4064",GSM3854031: Cfp1 WT ChIP rep1; Mus musculus; ChIP-Seq,source_name=th17 cells,chip antibody=Cfp1,cell type=naive CD4-derived th17 cells,,,
SRX5974127,mm10,TFs and others,Cxxc1,Blood,Th17 Cells,MeSH Description=A subset of helper-effector T-lymphocytes which synthesize and secrete INTERLEUKINS IL-17; IL-17F; and IL-22. These cytokines are involved in host defenses and tissue inflammation in autoimmune diseases.,"70947509,12.6,32.8,856",GSM3854032: Cfp1 KO ChIP rep1; Mus musculus; ChIP-Seq,source_name=th17 cells,chip antibody=Cfp1,cell type=naive CD4-derived th17 cells,,,
SRX5974132,mm10,TFs and others,Cxxc1,Blood,Th17 Cells,MeSH Description=A subset of helper-effector T-lymphocytes which synthesize and secrete INTERLEUKINS IL-17; IL-17F; and IL-22. These cytokines are involved in host defenses and tissue inflammation in autoimmune diseases.,"87487826,8.4,37.6,763",GSM3854037: Cfp1 WT ChIP rep2; Mus musculus; ChIP-Seq,source_name=th17 cells,chip antibody=Cfp1,cell type=naive CD4-derived th17 cells,,,
